date,n_positive,n_negative,n_neutral,n_total,neutral_ratio,s1_primary,s2_alternate,s3_prob_weighted,s4_conf_weighted,avg_confidence,avg_pos_prob,avg_neg_prob,avg_neu_prob
2020-02-06,76,47,96,219,0.4384,0.235772,0.13242,0.039188,0.146067,0.6823,0.3464,0.3072,0.3464
2020-02-07,45,43,52,140,0.3714,0.022727,0.014286,-0.012284,0.129032,0.696,0.3439,0.3562,0.2999
2020-02-08,13,22,26,61,0.4262,-0.257143,-0.147541,-0.186546,-0.538462,0.6963,0.2396,0.4261,0.3343
2020-02-09,16,10,22,48,0.4583,0.230769,0.125,0.028505,0.08,0.6939,0.3267,0.2982,0.3751
2020-02-10,25,49,68,142,0.4789,-0.324324,-0.169014,-0.190931,-0.47541,0.6971,0.2352,0.4261,0.3386
2020-02-11,62,37,51,150,0.34,0.252525,0.166667,0.078915,0.197368,0.719,0.3944,0.3154,0.2902
2020-02-12,53,47,56,156,0.359,0.06,0.038462,-0.002879,-0.027397,0.6982,0.3573,0.3601,0.2826
2020-02-13,57,51,43,151,0.2848,0.055556,0.039735,-0.006245,0.111111,0.7173,0.3617,0.3679,0.2704
2020-02-14,32,39,59,130,0.4538,-0.098592,-0.053846,-0.067632,-0.156863,0.6851,0.292,0.3597,0.3483
2020-02-15,14,19,28,61,0.459,-0.151515,-0.081967,-0.128387,-0.32,0.6859,0.2613,0.3897,0.3491
2020-02-16,14,17,23,54,0.4259,-0.096774,-0.055556,-0.111206,-0.25,0.6764,0.2645,0.3758,0.3597
2020-02-17,39,56,45,140,0.3214,-0.178947,-0.121429,-0.130118,-0.253731,0.7157,0.2919,0.4221,0.286
2020-02-18,43,46,59,148,0.3986,-0.033708,-0.02027,-0.118672,-0.279412,0.7065,0.2896,0.4083,0.3021
2020-02-19,45,38,40,123,0.3252,0.084337,0.056911,0.012836,0.12,0.6932,0.3584,0.3456,0.296
2020-02-20,46,55,49,150,0.3267,-0.089109,-0.06,-0.099101,-0.136986,0.7043,0.3115,0.4106,0.2779
2020-02-21,21,22,26,69,0.3768,-0.023256,-0.014493,-0.041442,-0.03125,0.7081,0.3209,0.3623,0.3168
2020-02-22,11,14,21,46,0.4565,-0.12,-0.065217,-0.12375,-0.4,0.6654,0.2524,0.3762,0.3714
2020-02-23,13,13,28,54,0.5185,0.0,0.0,-0.040614,-0.05,0.6634,0.2991,0.3397,0.3611
2020-02-24,46,50,60,156,0.3846,-0.041667,-0.025641,-0.117875,-0.236111,0.7081,0.2843,0.4021,0.3136
2020-02-25,17,32,33,82,0.4024,-0.306122,-0.182927,-0.213063,-0.4375,0.6931,0.2304,0.4434,0.3262
2020-02-26,45,57,47,149,0.3154,-0.117647,-0.080537,-0.119594,-0.171053,0.711,0.301,0.4206,0.2784
2020-02-27,42,63,55,160,0.3438,-0.2,-0.13125,-0.140016,-0.285714,0.7103,0.2814,0.4214,0.2971
2020-02-28,44,104,48,196,0.2449,-0.405405,-0.306122,-0.306991,-0.542373,0.749,0.2353,0.5423,0.2224
2020-02-29,7,27,25,59,0.4237,-0.588235,-0.338983,-0.305486,-0.68,0.707,0.19,0.4955,0.3145
2020-03-01,9,21,28,58,0.4828,-0.4,-0.206897,-0.196619,-0.541667,0.678,0.2268,0.4234,0.3498
2020-03-02,39,48,33,120,0.275,-0.103448,-0.075,-0.108041,-0.15873,0.7299,0.3249,0.433,0.2421
2020-03-03,37,42,61,140,0.4357,-0.063291,-0.035714,-0.044353,-0.071429,0.6841,0.313,0.3574,0.3295
2020-03-04,51,56,60,167,0.3593,-0.046729,-0.02994,-0.092458,-0.256757,0.6974,0.3058,0.3983,0.2959
2020-03-05,50,57,45,152,0.2961,-0.065421,-0.046053,-0.057702,-0.051948,0.7187,0.3354,0.3931,0.2714
2020-03-06,34,88,42,164,0.2561,-0.442623,-0.329268,-0.294405,-0.505263,0.7484,0.2334,0.5278,0.2387
2020-03-07,10,22,25,57,0.4386,-0.375,-0.210526,-0.241586,-0.6,0.7006,0.2182,0.4598,0.322
2020-03-08,9,19,16,44,0.3636,-0.357143,-0.227273,-0.258206,-0.625,0.6931,0.2105,0.4687,0.3207
2020-03-09,47,98,46,191,0.2408,-0.351724,-0.267016,-0.266778,-0.495238,0.7383,0.2518,0.5186,0.2296
2020-03-10,24,42,23,89,0.2584,-0.272727,-0.202247,-0.179176,-0.24,0.7326,0.2968,0.476,0.2271
2020-03-11,48,71,47,166,0.2831,-0.193277,-0.138554,-0.140801,-0.176471,0.7195,0.3019,0.4427,0.2555
2020-03-12,31,100,45,176,0.2557,-0.526718,-0.392045,-0.345275,-0.634409,0.7278,0.2073,0.5525,0.2402
2020-03-13,49,79,65,193,0.3368,-0.234375,-0.15544,-0.141989,-0.290323,0.693,0.2825,0.4245,0.293
2020-03-14,18,31,19,68,0.2794,-0.265306,-0.191176,-0.151491,-0.24,0.6494,0.2681,0.4196,0.3123
2020-03-15,4,29,18,51,0.3529,-0.757576,-0.490196,-0.405176,-0.95,0.6916,0.1497,0.5549,0.2954
2020-03-16,40,102,73,215,0.3395,-0.43662,-0.288372,-0.279856,-0.534653,0.7154,0.2141,0.494,0.2919
2020-03-17,32,72,42,146,0.2877,-0.384615,-0.273973,-0.263972,-0.45679,0.7402,0.245,0.5089,0.2461
2020-03-18,30,87,50,167,0.2994,-0.487179,-0.341317,-0.308139,-0.553191,0.7399,0.2213,0.5294,0.2493
2020-03-19,36,107,60,203,0.2956,-0.496503,-0.349754,-0.324874,-0.577982,0.7262,0.2127,0.5376,0.2497
2020-03-20,56,68,61,185,0.3297,-0.096774,-0.064865,-0.114311,-0.148515,0.7279,0.3109,0.4252,0.2639
2020-03-21,13,42,21,76,0.2763,-0.527273,-0.381579,-0.322207,-0.564103,0.7136,0.1974,0.5196,0.283
2020-03-22,1,22,14,37,0.3784,-0.913043,-0.567568,-0.424076,-1.0,0.6754,0.1248,0.5489,0.3264
2020-03-23,15,68,54,137,0.3942,-0.638554,-0.386861,-0.358405,-0.671875,0.716,0.1728,0.5312,0.296
2020-03-24,58,78,65,201,0.3234,-0.147059,-0.099502,-0.102349,-0.190476,0.7218,0.3148,0.4171,0.2681
2020-03-25,47,77,64,188,0.3404,-0.241935,-0.159574,-0.156135,-0.226804,0.713,0.2832,0.4394,0.2774
2020-03-26,48,70,59,177,0.3333,-0.186441,-0.124294,-0.159696,-0.226804,0.7196,0.2845,0.4442,0.2713
2020-03-27,41,57,85,183,0.4645,-0.163265,-0.087432,-0.111912,-0.176471,0.6415,0.2573,0.3692,0.3736
2020-03-28,10,37,31,78,0.3974,-0.574468,-0.346154,-0.311526,-0.735294,0.6791,0.187,0.4985,0.3145
2020-03-29,9,25,26,60,0.4333,-0.470588,-0.266667,-0.260473,-0.545455,0.6774,0.197,0.4574,0.3456
2020-03-30,32,84,59,175,0.3371,-0.448276,-0.297143,-0.291821,-0.564706,0.7111,0.2122,0.504,0.2839
2020-03-31,45,73,54,172,0.314,-0.237288,-0.162791,-0.155041,-0.223404,0.7215,0.2909,0.4459,0.2632
2020-04-01,34,96,49,179,0.2737,-0.476923,-0.346369,-0.311865,-0.608247,0.7277,0.2208,0.5326,0.2466
2020-04-02,33,65,46,144,0.3194,-0.326531,-0.222222,-0.22674,-0.371795,0.7362,0.2545,0.4812,0.2643
2020-04-03,27,85,50,162,0.3086,-0.517857,-0.358025,-0.320543,-0.54023,0.7307,0.2143,0.5348,0.2509
2020-04-04,13,32,32,77,0.4156,-0.422222,-0.246753,-0.231183,-0.451613,0.6748,0.2148,0.446,0.3391
2020-04-05,10,39,28,77,0.3636,-0.591837,-0.376623,-0.322745,-0.676471,0.7037,0.1809,0.5036,0.3156
2020-04-06,19,38,36,93,0.3871,-0.333333,-0.204301,-0.196251,-0.238095,0.6971,0.2525,0.4487,0.2988
2020-04-07,46,61,53,160,0.3312,-0.140187,-0.09375,-0.071561,0.042254,0.7,0.3185,0.39,0.2915
2020-04-08,33,77,69,179,0.3855,-0.4,-0.24581,-0.248055,-0.428571,0.7209,0.2313,0.4793,0.2894
2020-04-09,53,82,63,198,0.3182,-0.214815,-0.146465,-0.147982,-0.179245,0.724,0.2902,0.4382,0.2715
2020-04-10,28,69,45,142,0.3169,-0.42268,-0.288732,-0.230497,-0.4,0.7237,0.2455,0.476,0.2785
2020-04-11,12,15,18,45,0.4,-0.111111,-0.066667,-0.117785,-0.315789,0.6885,0.2682,0.3859,0.3459
2020-04-12,4,23,26,53,0.4906,-0.703704,-0.358491,-0.298598,-0.647059,0.661,0.1634,0.462,0.3747
2020-04-13,35,98,90,223,0.4036,-0.473684,-0.282511,-0.270641,-0.565657,0.6948,0.2129,0.4836,0.3035
2020-04-14,37,80,82,199,0.4121,-0.367521,-0.21608,-0.217704,-0.432099,0.6836,0.2315,0.4492,0.3193
2020-04-15,61,74,82,217,0.3779,-0.096296,-0.059908,-0.11458,-0.168317,0.7015,0.2893,0.4039,0.3067
2020-04-16,30,70,62,162,0.3827,-0.4,-0.246914,-0.264025,-0.486842,0.7065,0.2156,0.4796,0.3048
2020-04-17,68,76,101,245,0.4122,-0.055556,-0.032653,-0.073749,-0.122449,0.69,0.2991,0.3728,0.3281
2020-04-18,15,23,38,76,0.5,-0.210526,-0.105263,-0.172307,-0.392857,0.6664,0.2222,0.3945,0.3833
2020-04-19,9,22,35,66,0.5303,-0.419355,-0.19697,-0.173159,-0.318182,0.6624,0.2143,0.3875,0.3982
2020-04-20,41,82,62,185,0.3351,-0.333333,-0.221622,-0.210984,-0.393939,0.7224,0.2546,0.4655,0.2799
2020-04-21,25,59,38,122,0.3115,-0.404762,-0.278689,-0.264554,-0.462687,0.7352,0.2388,0.5033,0.2578
2020-04-22,40,73,66,179,0.3687,-0.292035,-0.184358,-0.20376,-0.37931,0.7161,0.2473,0.4511,0.3016
2020-04-23,53,64,61,178,0.3427,-0.094017,-0.061798,-0.084714,-0.097826,0.7239,0.3136,0.3984,0.288
2020-04-24,30,81,80,191,0.4188,-0.459459,-0.267016,-0.27134,-0.473684,0.7088,0.2072,0.4786,0.3142
2020-04-25,10,37,52,99,0.5253,-0.574468,-0.272727,-0.267705,-0.766667,0.6506,0.1768,0.4445,0.3788
2020-04-26,10,15,36,61,0.5902,-0.2,-0.081967,-0.152434,-0.428571,0.6287,0.2063,0.3588,0.435
2020-04-27,33,57,61,151,0.404,-0.266667,-0.15894,-0.134961,-0.142857,0.692,0.2699,0.4048,0.3253
2020-04-28,54,64,77,195,0.3949,-0.084746,-0.051282,-0.0836,-0.079545,0.7071,0.303,0.3866,0.3104
2020-04-29,51,68,77,196,0.3929,-0.142857,-0.086735,-0.10813,-0.157895,0.704,0.2888,0.3969,0.3143
2020-04-30,67,68,82,217,0.3779,-0.007407,-0.004608,-0.05686,-0.038095,0.7041,0.3169,0.3737,0.3094
2020-05-01,17,41,50,108,0.463,-0.413793,-0.222222,-0.257297,-0.522727,0.6767,0.1975,0.4548,0.3477
2020-05-02,13,19,45,77,0.5844,-0.1875,-0.077922,-0.1313,-0.210526,0.6301,0.2246,0.3559,0.4195
2020-05-03,18,24,43,85,0.5059,-0.142857,-0.070588,-0.105115,-0.172414,0.6537,0.2663,0.3714,0.3623
2020-05-04,44,80,70,194,0.3608,-0.290323,-0.185567,-0.211276,-0.32967,0.7052,0.2456,0.4569,0.2976
2020-05-05,47,73,62,182,0.3407,-0.216667,-0.142857,-0.150907,-0.22093,0.7008,0.2792,0.4301,0.2907
2020-05-06,40,61,39,140,0.2786,-0.207921,-0.15,-0.1554,-0.285714,0.72,0.292,0.4474,0.2605
2020-05-07,49,67,61,177,0.3446,-0.155172,-0.101695,-0.138427,-0.282353,0.7026,0.2839,0.4223,0.2938
2020-05-08,48,62,80,190,0.4211,-0.127273,-0.073684,-0.087979,-0.107143,0.6952,0.2996,0.3876,0.3128
2020-05-09,18,35,33,86,0.3837,-0.320755,-0.197674,-0.173945,-0.317073,0.6964,0.269,0.443,0.288
2020-05-10,7,23,32,62,0.5161,-0.533333,-0.258065,-0.238902,-0.608696,0.6506,0.1988,0.4377,0.3636
2020-05-11,8,14,25,47,0.5319,-0.272727,-0.12766,-0.155055,-0.411765,0.663,0.2455,0.4006,0.3539
2020-05-12,32,46,70,148,0.473,-0.179487,-0.094595,-0.144933,-0.229167,0.6585,0.2468,0.3917,0.3615
2020-05-13,63,72,112,247,0.4534,-0.066667,-0.036437,-0.078888,-0.086957,0.6843,0.2861,0.365,0.3489
2020-05-14,49,81,87,217,0.4009,-0.246154,-0.147465,-0.168012,-0.314607,0.6793,0.2565,0.4245,0.319
2020-05-15,51,62,82,195,0.4205,-0.097345,-0.05641,-0.119536,-0.253521,0.6721,0.2736,0.3931,0.3332
2020-05-16,26,19,34,79,0.4304,0.155556,0.088608,-0.040404,-0.041667,0.6414,0.2978,0.3382,0.364
2020-05-17,13,31,39,83,0.4699,-0.409091,-0.216867,-0.198525,-0.461538,0.6462,0.2196,0.4182,0.3622
2020-05-18,52,72,89,213,0.4178,-0.16129,-0.093897,-0.130745,-0.153061,0.7021,0.2757,0.4064,0.3179
2020-05-19,44,77,67,188,0.3564,-0.272727,-0.175532,-0.170644,-0.264368,0.7016,0.2641,0.4347,0.3013
2020-05-20,57,62,61,180,0.3389,-0.042017,-0.027778,-0.065144,-0.057471,0.6979,0.3224,0.3875,0.2902
2020-05-21,41,52,50,143,0.3497,-0.11828,-0.076923,-0.08383,-0.106667,0.7199,0.3099,0.3937,0.2964
2020-05-22,50,91,87,228,0.3816,-0.29078,-0.179825,-0.199545,-0.418367,0.6956,0.2426,0.4421,0.3153
2020-05-23,4,27,38,69,0.5507,-0.741935,-0.333333,-0.300195,-0.826087,0.6743,0.1607,0.4609,0.3783
2020-05-24,19,31,39,89,0.4382,-0.24,-0.134831,-0.148829,-0.294118,0.6703,0.2518,0.4007,0.3475
2020-05-25,20,28,49,97,0.5052,-0.166667,-0.082474,-0.114926,-0.176471,0.6483,0.2525,0.3675,0.38
2020-05-26,39,51,33,123,0.2683,-0.133333,-0.097561,-0.137731,-0.217391,0.7333,0.3089,0.4466,0.2445
2020-05-27,46,66,73,185,0.3946,-0.178571,-0.108108,-0.125501,-0.232558,0.7123,0.2906,0.4161,0.2932
2020-05-28,54,62,53,169,0.3136,-0.068966,-0.047337,-0.079413,-0.126582,0.7067,0.3205,0.3999,0.2796
2020-05-29,47,76,66,189,0.3492,-0.235772,-0.153439,-0.151831,-0.213483,0.7148,0.2756,0.4275,0.2969
2020-05-30,18,22,49,89,0.5506,-0.1,-0.044944,-0.122948,-0.259259,0.6496,0.2284,0.3513,0.4203
2020-05-31,14,19,23,56,0.4107,-0.151515,-0.089286,-0.167456,-0.428571,0.6764,0.2452,0.4126,0.3422
2020-06-01,49,51,53,153,0.3464,-0.02,-0.013072,-0.07351,-0.125,0.7101,0.3225,0.396,0.2814
2020-06-02,61,58,69,188,0.367,0.02521,0.015957,-0.025671,0.022727,0.7088,0.337,0.3627,0.3003
2020-06-03,47,43,71,161,0.441,0.044444,0.024845,-0.030563,0.070423,0.7025,0.3189,0.3495,0.3316
2020-06-04,46,56,64,166,0.3855,-0.098039,-0.060241,-0.096615,-0.088608,0.716,0.2931,0.3897,0.3172
2020-06-05,61,30,59,150,0.3933,0.340659,0.206667,0.094325,0.333333,0.675,0.3874,0.2931,0.3195
2020-06-06,17,31,42,90,0.4667,-0.291667,-0.155556,-0.174655,-0.322581,0.6514,0.2321,0.4067,0.3612
2020-06-07,20,22,24,66,0.3636,-0.047619,-0.030303,-0.080024,-0.114286,0.7116,0.3047,0.3847,0.3105
2020-06-08,48,58,64,170,0.3765,-0.09434,-0.058824,-0.072208,-0.138889,0.6926,0.3084,0.3806,0.311
2020-06-09,49,80,47,176,0.267,-0.24031,-0.176136,-0.162331,-0.269231,0.7406,0.298,0.4603,0.2418
2020-06-10,56,55,54,165,0.3273,0.009009,0.006061,-0.032516,0.0,0.7225,0.3473,0.3798,0.2729
2020-06-11,44,68,70,182,0.3846,-0.214286,-0.131868,-0.156434,-0.313253,0.6983,0.2671,0.4235,0.3094
2020-06-12,38,60,53,151,0.351,-0.22449,-0.145695,-0.142414,-0.315068,0.6949,0.2831,0.4256,0.2913
2020-06-13,12,29,37,78,0.4744,-0.414634,-0.217949,-0.219618,-0.411765,0.6756,0.2148,0.4345,0.3507
2020-06-14,13,15,29,57,0.5088,-0.071429,-0.035088,-0.054722,-0.12,0.677,0.2956,0.3503,0.3541
2020-06-15,38,52,55,145,0.3793,-0.155556,-0.096552,-0.126175,-0.310345,0.6877,0.2827,0.4088,0.3085
2020-06-16,61,50,51,162,0.3148,0.099099,0.067901,0.038561,0.152174,0.7401,0.3884,0.3498,0.2619
2020-06-17,46,45,49,140,0.35,0.010989,0.007143,-0.055323,-0.147059,0.7088,0.3259,0.3812,0.2928
2020-06-18,53,48,54,155,0.3484,0.049505,0.032258,-0.054179,-0.076923,0.7106,0.3256,0.3798,0.2945
2020-06-19,45,48,45,138,0.3261,-0.032258,-0.021739,-0.014502,0.118421,0.7256,0.3564,0.3709,0.2727
2020-06-20,22,17,24,63,0.381,0.128205,0.079365,0.013903,0.133333,0.6879,0.3417,0.3277,0.3306
2020-06-21,14,23,28,65,0.4308,-0.243243,-0.138462,-0.158888,-0.3,0.7018,0.2521,0.411,0.337
2020-06-22,48,53,62,163,0.3804,-0.049505,-0.030675,-0.057175,-0.057971,0.6873,0.3156,0.3728,0.3116
2020-06-23,50,59,50,159,0.3145,-0.082569,-0.056604,-0.042946,-0.014085,0.6859,0.3361,0.379,0.2849
2020-06-24,47,62,58,167,0.3473,-0.137615,-0.08982,-0.095151,-0.134146,0.7088,0.312,0.4071,0.2809
2020-06-25,31,73,54,158,0.3418,-0.403846,-0.265823,-0.248092,-0.486842,0.7117,0.2309,0.479,0.29
2020-06-26,41,59,55,155,0.3548,-0.18,-0.116129,-0.119394,-0.135135,0.7082,0.2898,0.4092,0.3011
2020-06-27,20,29,22,71,0.3099,-0.183673,-0.126761,-0.103875,-0.30303,0.7056,0.2943,0.3982,0.3075
2020-06-28,15,26,29,70,0.4143,-0.268293,-0.157143,-0.150222,-0.275862,0.697,0.2534,0.4036,0.343
2020-06-29,38,65,59,162,0.3642,-0.262136,-0.166667,-0.183987,-0.371795,0.7072,0.2605,0.4445,0.295
2020-06-30,46,74,55,175,0.3143,-0.233333,-0.16,-0.134577,-0.155844,0.6974,0.2905,0.4251,0.2843
2020-07-01,55,61,71,187,0.3797,-0.051724,-0.032086,-0.044237,0.021505,0.71,0.3294,0.3736,0.297
2020-07-02,65,39,40,144,0.2778,0.25,0.180556,0.116235,0.311688,0.7158,0.4386,0.3224,0.239
2020-07-03,60,36,51,147,0.3469,0.25,0.163265,0.097918,0.353846,0.6891,0.404,0.3061,0.2899
2020-07-04,24,21,23,68,0.3382,0.066667,0.044118,-0.019902,0.0,0.7023,0.3326,0.3525,0.315
2020-07-05,13,27,22,62,0.3548,-0.35,-0.225806,-0.169738,-0.230769,0.7028,0.2523,0.4221,0.3256
2020-07-06,48,43,48,139,0.3453,0.054945,0.035971,0.00537,0.072464,0.706,0.3661,0.3607,0.2731
2020-07-07,58,46,73,177,0.4124,0.115385,0.067797,0.024537,0.125,0.6968,0.3559,0.3314,0.3128
2020-07-08,45,48,57,150,0.38,-0.032258,-0.02,-0.07644,-0.112903,0.6819,0.3112,0.3876,0.3012
2020-07-09,56,49,81,186,0.4355,0.066667,0.037634,-0.012407,0.091954,0.6964,0.3331,0.3455,0.3213
2020-07-10,36,49,59,144,0.4097,-0.152941,-0.090278,-0.125113,-0.272727,0.6981,0.2834,0.4085,0.308
2020-07-11,18,20,44,82,0.5366,-0.052632,-0.02439,-0.080367,-0.041667,0.6478,0.2562,0.3365,0.4073
2020-07-12,13,33,45,91,0.4945,-0.434783,-0.21978,-0.217309,-0.395349,0.704,0.2127,0.43,0.3573
2020-07-13,55,55,69,179,0.3855,0.0,0.0,-0.058534,-0.148649,0.6864,0.3142,0.3727,0.3131
2020-07-14,47,78,76,201,0.3781,-0.248,-0.154229,-0.171424,-0.341176,0.6999,0.2635,0.4349,0.3015
2020-07-15,47,44,79,170,0.4647,0.032967,0.017647,-0.009026,-0.015152,0.684,0.3245,0.3336,0.3419
2020-07-16,59,66,60,185,0.3243,-0.056,-0.037838,-0.05157,-0.038835,0.7346,0.3447,0.3963,0.259
2020-07-17,39,45,62,146,0.4247,-0.071429,-0.041096,-0.019855,0.0,0.6952,0.337,0.3569,0.3061
2020-07-18,25,12,30,67,0.4478,0.351351,0.19403,0.09725,0.407407,0.6937,0.3796,0.2824,0.338
2020-07-19,19,25,21,65,0.3231,-0.136364,-0.092308,-0.125933,-0.290323,0.7025,0.286,0.4119,0.3021
2020-07-20,32,32,51,115,0.4435,0.0,0.0,-0.046843,-0.061224,0.6854,0.3088,0.3557,0.3355
2020-07-21,60,37,60,157,0.3822,0.237113,0.146497,0.08664,0.297297,0.7046,0.3916,0.3049,0.3035
2020-07-22,60,56,68,184,0.3696,0.034483,0.021739,-0.028482,0.011494,0.7048,0.335,0.3635,0.3015
2020-07-23,67,39,66,172,0.3837,0.264151,0.162791,0.064921,0.261364,0.7205,0.3769,0.312,0.3112
2020-07-24,49,60,58,167,0.3473,-0.100917,-0.065868,-0.073632,-0.1125,0.697,0.3185,0.3922,0.2893
2020-07-25,13,24,36,73,0.4932,-0.297297,-0.150685,-0.158859,-0.481481,0.6754,0.2313,0.3901,0.3786
2020-07-26,16,21,37,74,0.5,-0.135135,-0.067568,-0.0508,0.0,0.6673,0.2863,0.3371,0.3766
2020-07-27,52,47,81,180,0.45,0.050505,0.027778,-0.016341,0.024691,0.6936,0.3241,0.3404,0.3355
2020-07-28,64,60,66,190,0.3474,0.032258,0.021053,-0.035195,-0.021739,0.7098,0.3392,0.3744,0.2863
2020-07-29,41,63,58,162,0.358,-0.211538,-0.135802,-0.16334,-0.346154,0.7022,0.2653,0.4286,0.306
2020-07-30,57,77,38,172,0.2209,-0.149254,-0.116279,-0.121595,-0.18,0.7475,0.3262,0.4478,0.2259
2020-07-31,44,68,64,176,0.3636,-0.214286,-0.136364,-0.138566,-0.180723,0.7063,0.2819,0.4205,0.2976
2020-08-01,19,19,33,71,0.4648,0.0,0.0,-0.057463,0.033333,0.6859,0.2909,0.3483,0.3607
2020-08-02,34,24,38,96,0.3958,0.172414,0.104167,0.016305,0.146341,0.6802,0.3403,0.324,0.3357
2020-08-03,36,53,64,153,0.4183,-0.191011,-0.111111,-0.118917,-0.21875,0.6917,0.2826,0.4015,0.3158
2020-08-04,57,33,60,150,0.4,0.266667,0.16,0.085555,0.246575,0.7159,0.3929,0.3073,0.2998
2020-08-05,47,39,60,146,0.411,0.093023,0.054795,-0.019645,0.028571,0.7117,0.3337,0.3533,0.313
2020-08-06,61,49,93,203,0.4581,0.109091,0.059113,-0.014232,0.13253,0.6916,0.3129,0.3271,0.3599
2020-08-07,53,55,65,173,0.3757,-0.018519,-0.011561,-0.057703,-0.074074,0.6936,0.3264,0.3841,0.2895
2020-08-08,23,35,28,86,0.3256,-0.206897,-0.139535,-0.101972,-0.162791,0.6981,0.3039,0.4059,0.2901
2020-08-09,17,20,22,59,0.3729,-0.081081,-0.050847,-0.09791,-0.172414,0.6954,0.2871,0.385,0.328
2020-08-10,54,35,52,141,0.3688,0.213483,0.134752,0.062696,0.328125,0.7009,0.3779,0.3152,0.3069
2020-08-11,57,50,54,161,0.3354,0.065421,0.043478,-0.021177,0.012658,0.7164,0.3434,0.3646,0.292
2020-08-12,38,46,52,136,0.3824,-0.095238,-0.058824,-0.113062,-0.225806,0.7114,0.294,0.4071,0.2989
2020-08-13,39,47,58,144,0.4028,-0.093023,-0.055556,-0.068518,-0.184615,0.6881,0.3106,0.3791,0.3103
2020-08-14,52,75,45,172,0.2616,-0.181102,-0.133721,-0.150228,-0.295918,0.7328,0.2983,0.4485,0.2532
2020-08-15,15,18,51,84,0.6071,-0.090909,-0.035714,-0.051965,-0.304348,0.6391,0.2716,0.3235,0.4049
2020-08-16,13,25,31,69,0.4493,-0.315789,-0.173913,-0.150582,-0.259259,0.7113,0.2498,0.4004,0.3497
2020-08-17,54,44,70,168,0.4167,0.102041,0.059524,-0.006761,0.013699,0.6947,0.3357,0.3424,0.3219
2020-08-18,59,43,50,152,0.3289,0.156863,0.105263,0.071455,0.210526,0.7135,0.3938,0.3224,0.2839
2020-08-19,45,53,62,160,0.3875,-0.081633,-0.05,-0.051459,0.013333,0.6973,0.3184,0.3698,0.3118
2020-08-20,31,67,77,175,0.44,-0.367347,-0.205714,-0.210591,-0.492537,0.6832,0.2222,0.4328,0.3451
2020-08-21,53,35,54,142,0.3803,0.204545,0.126761,0.053576,0.2,0.7048,0.3732,0.3196,0.3071
2020-08-22,16,16,43,75,0.5733,0.0,0.0,-0.05885,-0.090909,0.6471,0.2694,0.3282,0.4025
2020-08-23,16,20,37,73,0.5068,-0.111111,-0.054795,-0.034073,0.0,0.6551,0.2914,0.3254,0.3832
2020-08-24,33,25,38,96,0.3958,0.137931,0.083333,0.008101,0.205128,0.6831,0.3431,0.335,0.3219
2020-08-25,61,48,71,180,0.3944,0.119266,0.072222,-0.006915,0.059524,0.702,0.3371,0.344,0.3189
2020-08-26,55,36,78,169,0.4615,0.208791,0.112426,0.034393,0.103448,0.6638,0.3413,0.3069,0.3518
2020-08-27,66,49,79,194,0.4072,0.147826,0.087629,-0.006985,0.025,0.6881,0.3314,0.3384,0.3302
2020-08-28,49,37,53,139,0.3813,0.139535,0.086331,0.017302,0.080645,0.6976,0.354,0.3367,0.3093
2020-08-29,23,15,37,75,0.4933,0.210526,0.106667,0.03779,0.296296,0.6689,0.3383,0.3005,0.3612
2020-08-30,21,22,37,80,0.4625,-0.023256,-0.0125,-0.07184,-0.068966,0.6678,0.2781,0.3499,0.3721
2020-08-31,67,75,76,218,0.3486,-0.056338,-0.036697,-0.088694,-0.148515,0.6991,0.3081,0.3968,0.2952
2020-09-01,67,52,70,189,0.3704,0.12605,0.079365,0.000269,0.107143,0.7,0.3503,0.3501,0.2996
2020-09-02,50,56,65,171,0.3801,-0.056604,-0.035088,-0.047087,-0.02381,0.7075,0.3308,0.3779,0.2913
2020-09-03,39,53,62,154,0.4026,-0.152174,-0.090909,-0.101514,-0.121212,0.6953,0.2878,0.3893,0.3229
2020-09-04,47,81,80,208,0.3846,-0.265625,-0.163462,-0.159125,-0.290323,0.6967,0.2668,0.4259,0.3073
2020-09-05,20,24,50,94,0.5319,-0.090909,-0.042553,-0.077222,-0.2,0.6318,0.2612,0.3384,0.4004
2020-09-06,26,25,40,91,0.4396,0.019608,0.010989,-0.036309,-0.2,0.6385,0.2953,0.3316,0.373
2020-09-07,67,51,83,201,0.4129,0.135593,0.079602,0.007507,0.103448,0.691,0.3378,0.3303,0.3319
2020-09-08,44,72,99,215,0.4605,-0.241379,-0.130233,-0.138222,-0.244898,0.7033,0.2608,0.399,0.3401
2020-09-09,44,65,74,183,0.4044,-0.192661,-0.114754,-0.16418,-0.378788,0.6726,0.25,0.4142,0.3358
2020-09-10,64,57,67,188,0.3564,0.057851,0.037234,-0.003808,0.11236,0.7082,0.3454,0.3492,0.3054
2020-09-11,37,52,60,149,0.4027,-0.168539,-0.100671,-0.100295,-0.216667,0.6922,0.2872,0.3875,0.3253
2020-09-12,15,22,20,57,0.3509,-0.189189,-0.122807,-0.155008,-0.28,0.6791,0.2658,0.4208,0.3134
2020-09-13,13,14,30,57,0.5263,-0.037037,-0.017544,-0.0872,-0.263158,0.6787,0.2662,0.3534,0.3804
2020-09-14,48,46,59,153,0.3856,0.021277,0.013072,-0.01816,0.044118,0.6919,0.3392,0.3574,0.3034
